subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1020,Dont Look,1,negative,0,710,710,1625.6409384830165,1.293030685052204
1020,Pool Party,2,positive,712,1086,374,1261.3413351818751,-0.1504773040299906
1020,Grandfather Clocks,3,neutral,1088,1623,535,1010.9700701619898,-1.1425533810222148
