subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1043,Pool Party,1,positive,0,374,374,906.091691370819,1.2756088396999772
1043,Sea Ice,2,neutral,376,757,381,747.429068906241,-1.1665922469219225
1043,Natalie Wood,3,negative,759,1574,815,816.1366489905894,-0.10901659277806008
