subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1041,Dont Look,1,negative,0,710,710,525.0072681158189,0.7145752276839323
1041,Pool Party,2,positive,712,1086,374,524.5171630829533,0.6996119476043178
1041,Grandfather Clocks,3,neutral,1088,1623,535,455.2821034513496,-1.4141871752882467
