subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1031,Pool Party,1,positive,0,374,374,-1.0506199004595624,0.8678628484752415
1031,Sea Ice,2,neutral,376,757,381,-23.44071973484056,-1.4009425705939231
1031,Natalie Wood,3,negative,759,1574,815,-4.3544852557639935,0.5330797221186817
