subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1040,Pool Party,1,positive,0,374,374,1475.682589072188,-0.1937934290271203
1040,Sea Ice,2,neutral,376,757,381,1468.4186093957517,-1.1162945647781561
1040,Natalie Wood,3,negative,759,1574,815,1487.5244867868512,1.3100879938052474
