subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1040,Pool Party,1,positive,0,374,374,-3.895611461312805,-1.4046890912188743
1040,Sea Ice,2,neutral,376,757,381,10.58517699769105,0.8442473918036535
1040,Natalie Wood,3,negative,759,1574,815,8.757766474555861,0.5604416994152212
