subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1015,Sea Ice,1,neutral,0,381,381,1117.414289345887,-0.9452587613892829
1015,Dont Look,2,negative,383,1093,710,1305.5426412529705,-0.438339557037375
1015,Impatient Billionaire,3,positive,1095,1425,330,1981.7020111201177,1.3835983184266585
