subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1003,Sea Ice,1,neutral,0,381,381,-15.799189018879726,-0.19238762688919026
1003,Dont Look,2,negative,383,1093,710,-22.544892638299203,-1.1171652639784728
1003,Impatient Billionaire,3,positive,1095,1425,330,-4.843424973076992,1.3095528908676635
