subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1015,Sea Ice,1,neutral,0,381,381,1133.3352453222838,-0.9272361381568875
1015,Dont Look,2,negative,383,1093,710,1311.0477466062548,-0.4611385789495251
1015,Impatient Billionaire,3,positive,1095,1425,330,2016.225509302573,1.3883747171064138
