subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1022,Pool Party,1,positive,0,374,374,1862.4414620410255,0.15702904379840266
1022,Sea Ice,2,neutral,376,757,381,1609.762168282097,-1.295686001006733
1022,Natalie Wood,3,negative,759,1574,815,2033.1817932446188,1.138656957208333
