subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1022,Pool Party,1,positive,0,374,374,1867.2178196987638,0.1621968419654783
1022,Sea Ice,2,neutral,376,757,381,1612.4549867284802,-1.2977615371912965
1022,Natalie Wood,3,negative,759,1574,815,2037.0705739683972,1.1355646952258196
