subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1040,Pool Party,1,positive,0,374,374,1508.7044007288455,-0.14733666154813027
1040,Sea Ice,2,neutral,376,757,381,1502.996523613555,-1.1444116875839208
1040,Natalie Wood,3,negative,759,1574,815,1516.9426176984116,1.2917483491319717
