time_in_ms,pupilSize_clean
0.0,2079.5398694837263
20.0,2087.7294844064336
40.0,2096.322834266789
60.0,2104.9388440884127
80.0,2113.23274593257
100.0,2120.8673092200524
120.0,2127.5277267027604
140.0,2132.9551831397885
160.0,2136.995878290788
180.0,2139.626512438668
200.0,2140.922395230164
220.0,2141.016059073049
240.0,2140.0708378982013
260.0,2138.272631111219
280.0,2135.8584766656886
300.0,2133.139480057701
320.0,2130.513641955616
340.0,2128.439342601644
360.0,2127.335257554133
380.0,2127.456771939852
400.0,2128.812977811106
420.0,2131.1670639904955
440.0,2134.1453092218376
460.0,2137.415162922516
480.0,2140.8061670959714
500.0,2144.281835640366
520.0,2147.8914600644666
540.0,2151.7300299439858
560.0,2155.858528590162
580.0,2160.243797029882
600.0,2164.769428014434
620.0,2169.3009192249283
640.0,2173.765128819204
660.0,2178.1918959780423
680.0,2182.687847585696
700.0,2187.4016110410153
720.0,2192.5129118706427
740.0,2198.1897181965287
760.0,2204.5097054950243
780.0,2211.4148391310396
800.0,2218.727763191817
820.0,2226.1833379026443
840.0,2233.4323680941134
860.0,2240.0361957616205
880.0,2245.517325625415
900.0,2249.4306147825755
920.0,2251.4326751126073
940.0,2251.367538005338
960.0,2249.36324684591
980.0,2245.8541674184007
1000.0,2241.4392293385454
1020.0,2236.6961112277613
1040.0,2232.0662793587076
1060.0,2227.8128360042524
1080.0,2224.027946083787
1100.0,2220.6673235216986
1120.0,2217.5946373698525
1140.0,2214.6257043431
1160.0,2211.56880717276
1180.0,2208.261930668693
1200.0,2204.6093514923446
1220.0,2200.618719260404
1240.0,2196.436002551209
1260.0,2192.3705157383256
1280.0,2188.897351232224
1300.0,2186.6221089208852
1320.0,2186.195384963249
1340.0,2188.174578007793
1360.0,2192.8500946914346
1380.0,2200.082608852304
1400.0,2209.2345980007185
1420.0,2219.2735954181053
1440.0,2229.014756473712
1460.0,2237.400279113148
1480.0,2243.7098435980215
1500.0,2247.657358111695
1520.0,2249.3707244942657
1540.0,2249.269872749613
1560.0,2247.9072069277395
1580.0,2245.825082479161
1600.0,2243.457194267704
1620.0,2241.0803407549456
1640.0,2238.810970713264
1660.0,2236.6356642912765
1680.0,2234.463900143573
1700.0,2232.192664655294
1720.0,2229.773662638015
1740.0,2227.2738950201588
1760.0,2224.9189869694405
1780.0,2223.1067357356087
1800.0,2222.3776919847414
1820.0,2223.3326305260916
1840.0,2226.4961101674407
1860.0,2232.1430560802632
1880.0,2240.1321739863843
1900.0,2249.8237116903883
1920.0,2260.1715010131074
1940.0,2269.993580634025
1960.0,2278.2912399575207
1980.0,2284.430405785487
2000.0,2288.150857598107
2020.0,2289.5062053936244
2040.0,2288.785212980856
2060.0,2286.436030561015
2080.0,2282.980848856511
2100.0,2278.916791276457
2120.0,2274.643744796743
2140.0,2270.4293608066346
2160.0,2266.4056283733535
2180.0,2262.587409630525
2200.0,2258.9037189555306
2220.0,2255.2351261277313
2240.0,2251.45363003991
2260.0,2247.463323003115
2280.0,2243.2403743333552
2300.0,2238.8691706058453
2320.0,2234.5683739579645
2340.0,2230.69734686647
2360.0,2227.731547594124
2380.0,2226.1972123965634
2400.0,2226.5630533607155
2420.0,2229.1015227686466
2440.0,2233.7550713794526
2460.0,2240.0726451496726
2480.0,2247.3073157019003
2500.0,2254.704691074224
2520.0,2261.8196268410666
2540.0,2268.652046309894
2560.0,2275.5555778086846
2580.0,2282.9571631611384
2600.0,2291.0179305217607
2620.0,2299.492959358066
2640.0,2307.864233638432
2660.0,2315.5713232618796
2680.0,2322.224268738875
2700.0,2327.7446606181766
2720.0,2332.3807890695803
2740.0,2336.5757026829824
2760.0,2340.758436784705
2780.0,2345.1915670434673
2800.0,2349.946150329718
2820.0,2354.9474315920916
2840.0,2360.022896199911
2860.0,2364.9520787225483
2880.0,2369.5161290207216
2900.0,2373.533600798532
2920.0,2376.8860956752947
2940.0,2379.5233333709293
2960.0,2381.4317593739297
2980.0,2382.6049823326925
3000.0,2383.0447620410832
3020.0,2382.7417785161765
3040.0,2381.6554688063534
3060.0,2379.7368766258014
3080.0,2376.9749132645056
3100.0,2373.435167346676
3120.0,2369.283844304821
3140.0,2364.7560956964962
3160.0,2360.095677062317
3180.0,2355.5039163853544
3200.0,2351.084075654585
3220.0,2346.798808643523
3240.0,2342.4900206554044
3260.0,2337.9184226008338
3280.0,2332.78300804706
3300.0,2326.7963742665274
3320.0,2319.841939802942
3340.0,2312.156241695323
3360.0,2304.483965117614
3380.0,2298.1349727881598
3400.0,2294.891773076253
3420.0,2296.6624870739224
3440.0,2304.7988137741377
3460.0,2319.2549996456255
3480.0,2337.7838756845968
3500.0,2355.2505832265438
3520.0,2363.3637897001768
3540.0,2351.2058874078384
3560.0,2306.7941835444476
3580.0,2219.772616312847
3600.0,2085.059247722946
3620.0,1906.702999477114
3640.0,1700.4703460508274
3660.0,1493.0108622562223
3680.0,1315.691052252132
3700.0,1195.4849758241855
3720.0,1148.6954201418666
3740.0,1178.830066177095
3760.0,1277.163017592056
3780.0,1425.1870850804944
3800.0,1598.9990537102099
3820.0,1774.814353337027
3840.0,1933.4954434887982
3860.0,2062.8665414305838
3880.0,2157.8950931423346
3900.0,2219.4647856335323
3920.0,2252.516093211193
3940.0,2264.11155638682
3960.0,2261.7716732291983
3980.0,2252.2635050993476
4000.0,2240.877672259783
4020.0,2231.1436246860167
4040.0,2224.930253420322
4060.0,2222.78555385502
4080.0,2224.344217023592
4100.0,2228.712940523025
4120.0,2234.794514684628
4140.0,2241.5393193593677
4160.0,2248.096839001783
4180.0,2253.8687345842145
4200.0,2258.517088606984
4220.0,2261.946661508041
4240.0,2264.2441839946105
4260.0,2265.600240457973
4280.0,2266.277467414834
4300.0,2266.610215319729
4320.0,2266.9396489999394
4340.0,2267.499750860316
4360.0,2268.353468866866
4380.0,2269.4284764162026
4400.0,2270.60604671015
4420.0,2271.784340424879
4440.0,2272.9027241842077
4460.0,2273.9343100356227
4480.0,2274.884250124179
4500.0,2275.7656272013205
4520.0,2276.5247912774203
4540.0,2276.941095519199
4560.0,2276.5697303196903
4580.0,2274.793084630358
4600.0,2270.977328907915
4620.0,2264.696311032763
4640.0,2255.9525429357273
4660.0,2245.347725887414
4680.0,2234.1208579944805
4700.0,2223.8394351345414
4720.0,2215.8522495976326
4740.0,2210.9151141401926
4760.0,2209.0928990244074
4780.0,2209.863809597617
4800.0,2212.32610011044
4820.0,2215.470317896682
4840.0,2218.466400434805
4860.0,2220.833215771534
4880.0,2222.43260099145
4900.0,2223.382033449829
4920.0,2223.9458229366683
4940.0,2224.40227162161
4960.0,2224.9472886020308
4980.0,2225.7010766583076
5000.0,2226.7738896548735
5020.0,2228.292852534263
5040.0,2230.3833565304026
5060.0,2233.123669595218
5080.0,2236.5112349426486
5100.0,2240.468334212769
5120.0,2244.8726827634737
5140.0,2249.592239690978
5160.0,2254.5117377194756
5180.0,2259.5456183986425
5200.0,2264.637215673276
5220.0,2269.7473802133304
5240.0,2274.8377015738683
5260.0,2279.8544887042185
5280.0,2284.719972338805
5300.0,2289.336810481235
5320.0,2293.610693438767
5340.0,2297.493323415655
5360.0,2301.044043598439
5380.0,2304.503045246436
5400.0,2308.3632076347812
5420.0,2313.4230099267297
5440.0,2320.8023237580437
5460.0,2331.9003083497387
5480.0,2348.2163714266653
5500.0,2370.8621803599426
5520.0,2399.6789467456056
5540.0,2432.126781345369
5560.0,2462.2948801299244
5580.0,2480.4112771558985
5600.0,2473.311976892852
5620.0,2426.285750124842
5640.0,2326.4236224749156
5660.0,2167.1788553557326
5680.0,1953.2908367772209
5700.0,1704.4316523783193
5720.0,1455.0667751201468
5740.0,1247.8096472712814
5760.0,1120.7605946210583
5780.0,1095.5011882187978
5800.0,1171.7617093396107
5820.0,1329.1724433039992
5840.0,1534.8239461014725
5860.0,1753.3943573642932
5880.0,1955.374704077412
5900.0,2121.4768522983036
5920.0,2243.352199752962
5940.0,2321.702192225956
5960.0,2363.194390666424
5980.0,2377.39299698163
6000.0,2374.2561727711627
6020.0,2362.343012945819
6040.0,2347.90711127838
6060.0,2334.807189920252
6080.0,2324.869525865819
6100.0,2318.4353856000002
6120.0,2314.934461627047
6140.0,2313.378047047322
6160.0,2312.718544714728
6180.0,2312.0675355984836
6200.0,2310.79577099407
6220.0,2308.553576242223
6240.0,2305.25134629864
6260.0,2301.030933828937
6280.0,2296.244127887248
6300.0,2291.4382560867202
6320.0,2287.3349802912217
6340.0,2284.780012955278
6360.0,2284.6418869644813
6380.0,2287.6497619526936
6400.0,2294.1853399395504
6420.0,2304.0824140189193
6440.0,2316.5365676145766
6460.0,2330.2569571707454
6480.0,2343.8412952525514
6500.0,2356.100159830627
6520.0,2366.227947780025
6540.0,2373.889489138273
6560.0,2379.2229195703244
6580.0,2382.7278618450155
6600.0,2385.0574341211673
6620.0,2386.8283674224003
6640.0,2388.530107695648
6660.0,2390.5179116651634
6680.0,2393.0232694371216
6700.0,2396.1483966201317
6720.0,2399.8711763222377
6740.0,2404.0971497704177
6760.0,2408.7221850010933
6780.0,2413.638232740215
6800.0,2418.6521625931505
6820.0,2423.3870539307823
6840.0,2427.2480070386673
6860.0,2429.4760167943355
6880.0,2429.292628555839
6900.0,2426.0823775162125
6920.0,2419.539595338074
6940.0,2409.7500480544336
6960.0,2397.162188058549
6980.0,2382.452696735615
7000.0,2366.3649444869634
7020.0,2349.5762278474135
7040.0,2332.615815421501
7060.0,2315.833344815109
7080.0,2299.405190142184
7100.0,2283.362912698111
7120.0,2267.630070859863
7140.0,2252.0587922873115
7160.0,2236.4632985396684
7180.0,2220.65227493604
7200.0,2204.4644314334246
7220.0,2187.8111868974775
7240.0,2170.7270530739197
7260.0,2153.422509560807
7280.0,2136.3271522228306
7300.0,2120.1046619289705
7320.0,2105.618479104117
7340.0,2093.8314046118376
7360.0,2085.637257001769
7380.0,2081.6511556450296
7400.0,2082.0275533922986
7420.0,2086.4086465167115
7440.0,2094.042388437862
7460.0,2103.98896342971
7480.0,2115.3202769820336
7500.0,2127.2613201220847
7520.0,2139.2595757227023
7540.0,2150.991617902393
7560.0,2162.326809613115
7580.0,2173.2698645696732
7600.0,2183.9005311844876
7620.0,2194.322804076782
7640.0,2204.630046202983
7660.0,2214.887461842989
7680.0,2225.129953942448
7700.0,2235.371427899166
7720.0,2245.620676101726
7740.0,2255.8986510188824
7760.0,2266.251897344999
7780.0,2276.757088767434
7800.0,2287.512182929745
7820.0,2298.611045879721
7840.0,2310.1009381837907
7860.0,2321.9267075553653
7880.0,2333.878688291951
7900.0,2345.5913668962903
7920.0,2356.6325592257735
7940.0,2366.645920107649
7960.0,2375.4462294560417
7980.0,2383.0156824166484
8000.0,2389.4543986848043
8020.0,2394.9119652059735
8040.0,2399.5291355437375
8060.0,2403.406822297502
8080.0,2406.571780712979
8100.0,2408.9718286215757
8120.0,2410.5085061450004
8140.0,2411.073912250493
8160.0,2410.5626496591367
8180.0,2408.8719299052045
8200.0,2405.9629738489302
8220.0,2401.9516834449564
8240.0,2397.1299942608034
8260.0,2391.923177645882
