time_in_ms,pupilSize_clean
0.0,2291.2
20.0,2285.4
40.0,2279.7
60.0,2275.4
80.0,2274.0
100.0,2261.0
120.0,2248.1
140.0,2248.3
160.0,2246.1
180.0,2246.0
200.0,2248.1
220.0,2253.8
240.0,2255.8
260.0,2268.1
280.0,2266.8
300.0,2266.0
320.0,2288.9
340.0,2339.0
360.0,1638.9593220338982
380.0,1248.9830508474574
400.0,1307.6271186440677
420.0,1366.2711864406779
440.0,1424.915254237288
460.0,1483.5593220338983
480.0,1559.8847457627119
500.0,1961.4
520.0,2272.9
540.0,2415.2
560.0,2375.2
580.0,2338.8
600.0,2315.2
620.0,2289.9
640.0,2287.1
660.0,2290.4
680.0,2293.5
700.0,2291.6
720.0,2299.1
740.0,2301.1
760.0,2309.2
780.0,2316.5
800.0,2320.6
820.0,2325.3
840.0,2327.5
860.0,2334.1
880.0,2340.6
900.0,2346.3
920.0,2346.5
940.0,2348.5
960.0,2346.3
980.0,2350.9
1000.0,2351.9
1020.0,2353.1
1040.0,2355.2
1060.0,2354.3
1080.0,2356.3
1100.0,2357.3
1120.0,2356.7
1140.0,2355.0
1160.0,2354.3
1180.0,2354.5
1200.0,2352.7
1220.0,2355.8
1240.0,2353.4
1260.0,2353.2
1280.0,2353.0
1300.0,2353.7
1320.0,2354.3
1340.0,2358.1
1360.0,2357.6
1380.0,2359.4
1400.0,2359.7
1420.0,2363.8
1440.0,2366.9
1460.0,2368.4
1480.0,2371.3
1500.0,2373.5
1520.0,2376.5
1540.0,2380.4
1560.0,2380.9
1580.0,2384.0
1600.0,2386.7
1620.0,2393.2
1640.0,2393.6
1660.0,2397.7
1680.0,2403.9
1700.0,2405.7
1720.0,2404.9
1740.0,2407.6
1760.0,2407.5
1780.0,2410.1
1800.0,2414.9
1820.0,2418.0
1840.0,2421.8
1860.0,2422.7
1880.0,2426.1
1900.0,2426.5
1920.0,2428.6
1940.0,2428.0
1960.0,2426.3
1980.0,2434.3
2000.0,2433.3
2020.0,2434.3
2040.0,2435.1
2060.0,2434.9
2080.0,2435.5
2100.0,2434.5
2120.0,2437.5
