time_in_ms,pupilSize_clean
0.0,2289.4760791770764
20.0,2284.8603945603945
40.0,2279.3712555145694
60.0,2273.2571644602517
80.0,2266.9017487477195
100.0,2260.809460358282
120.0,2255.544909493113
140.0,2251.6003156552024
160.0,2249.2663227442576
180.0,2248.5851579500886
200.0,2249.3642522584682
220.0,2251.2370068003825
240.0,2253.7642317393975
260.0,2256.540773683721
280.0,2259.264763793036
300.0,2261.7592226499855
320.0,2263.959952320171
340.0,2265.885773212084
360.0,2267.603946841464
380.0,2269.1992230988153
400.0,2270.750710915552
420.0,2272.3174909364684
440.0,2273.9318820986805
460.0,2275.5984854937
480.0,2277.297266503189
500.0,2278.9895915617144
520.0,2280.626878100546
540.0,2282.161959683342
560.0,2283.563123513048
580.0,2284.829894853331
600.0,2286.0080562148382
620.0,2287.1993549398
640.0,2288.5593768088625
660.0,2290.2766146891627
680.0,2292.535438727395
700.0,2295.480485534417
720.0,2299.1809550093194
740.0,2303.6021033805036
760.0,2308.6078075234877
780.0,2313.9892600375015
800.0,2319.513902720663
820.0,2324.968129526526
840.0,2330.1702104421393
860.0,2334.959034456115
880.0,2339.1923840898035
900.0,2342.7728939605063
920.0,2345.6794823395676
940.0,2347.9783216187257
960.0,2349.7959878325137
980.0,2351.270090971969
1000.0,2352.505641112198
1020.0,2353.558725244977
1040.0,2354.440959243011
1060.0,2355.134176304914
1080.0,2355.60652717603
1100.0,2355.8307587586187
1120.0,2355.804080787556
1140.0,2355.557557785669
1160.0,2355.1522458712225
1180.0,2354.6644166764086
1200.0,2354.172318956462
1220.0,2353.7509175971254
1240.0,2353.4718124939873
1260.0,2353.4044152473566
1280.0,2353.6085242666895
1300.0,2354.1272945628307
1320.0,2354.9824514177103
1340.0,2356.167990091299
1360.0,2357.656129494397
1380.0,2359.414923723945
1400.0,2361.4120977778566
1420.0,2363.609042115174
1440.0,2365.9600349887046
1460.0,2368.4220092724995
1480.0,2370.9675464990482
1500.0,2373.5915048072675
1520.0,2376.3054042554386
1540.0,2379.129553815581
1560.0,2382.0847212310846
1580.0,2385.176418227778
1600.0,2388.3788379120874
1620.0,2391.62704233744
1640.0,2394.826059826935
1660.0,2397.8766515445013
1680.0,2400.6997001775767
1700.0,2403.2683922272554
1720.0,2405.6315136545827
1740.0,2407.895211499127
1760.0,2410.1763297807174
1780.0,2412.5546432662427
1800.0,2415.0392208460207
1820.0,2417.5655224537904
1840.0,2420.0291583673256
1860.0,2422.328988665958
1880.0,2424.397896258175
1900.0,2426.2187901010398
1920.0,2427.825211492345
1940.0,2429.280963622018
1960.0,2430.646109447817
1980.0,2431.941248881387
2000.0,2433.13608231701
2020.0,2434.171473347641
2040.0,2434.981856408448
2060.0,2435.5056232045845
2080.0,2435.689957049013
2100.0,2435.495154801606
2120.0,2434.9030321563428
2140.0,2433.935926538591
2160.0,2432.6745790227374
2180.0,2431.2497911963937
2200.0,2429.8160537517606
2220.0,2428.528708429192
2240.0,2427.525518480166
2260.0,2426.920428802344
2280.0,2426.806522000713
2300.0,2427.2380906935805
2320.0,2428.2057671993425
2340.0,2429.6174301931037
2360.0,2431.294032962283
2380.0,2433.004699328235
2400.0,2434.5257686501486
2420.0,2435.687572867335
2440.0,2436.404544059223
2460.0,2436.6940643265452
2480.0,2436.6723672220714
2500.0,2436.5102702649638
2520.0,2436.3771314361584
2540.0,2436.4061678241114
2560.0,2436.676531653456
2580.0,2437.212296926668
2600.0,2437.988969025787
2620.0,2438.949537323466
2640.0,2440.0246618701995
2660.0,2441.143342935038
