time_in_ms,pupilSize_clean
0.0,2219.8
20.0,2223.7
40.0,2226.6
60.0,2228.8
80.0,2231.5
100.0,2233.8
120.0,2237.8
140.0,2240.4
160.0,2242.1
180.0,2244.0
200.0,2248.7
220.0,2250.4
240.0,2248.1
260.0,2252.1
280.0,2250.9
300.0,2250.5
320.0,2254.6
340.0,2256.8
360.0,2256.5
380.0,2262.5
400.0,2257.3
420.0,2260.9
440.0,2263.7
460.0,2258.4
480.0,2258.3
500.0,2251.1
520.0,2250.6
540.0,2246.8
560.0,2244.1
580.0,2243.8
600.0,2239.2
620.0,2233.6
640.0,2229.3
660.0,2229.4
680.0,1898.6
700.0,1115.5279999999998
720.0,1140.5
740.0,1188.1
760.0,1235.7
780.0,1283.3
800.0,1365.772
820.0,1706.6
840.0,1971.2
860.0,2116.9
880.0,2173.0
900.0,2175.0
920.0,2182.6
940.0,2185.4
960.0,2188.1
980.0,2193.9
1000.0,2198.4
1020.0,2200.7
1040.0,2197.6
1060.0,2195.0
1080.0,2197.4
1100.0,2198.1
1120.0,2201.1
1140.0,2203.2
1160.0,2205.4
1180.0,2202.1
1200.0,2205.0
1220.0,2200.5
1240.0,2197.1
1260.0,2192.8
1280.0,2185.8
1300.0,2175.1
1320.0,2165.5
1340.0,2156.1
1360.0,2147.0
1380.0,2143.8
1400.0,2134.5
1420.0,2121.2
1440.0,2116.3
1460.0,2109.2
1480.0,2105.5
1500.0,2104.6
1520.0,2101.8
1540.0,2095.1
1560.0,2096.5
1580.0,2095.9
1600.0,2098.4
1620.0,2107.3
1640.0,2096.3
1660.0,2093.3
1680.0,2093.3
1700.0,2096.4
1720.0,2101.2
1740.0,2106.4
1760.0,2109.0
1780.0,2113.9
1800.0,2111.6
1820.0,2115.1
1840.0,2116.7
1860.0,2116.4
1880.0,2111.2
1900.0,2105.9
1920.0,2102.6
1940.0,2095.6
1960.0,2094.4
1980.0,2081.8
2000.0,1386.596
2020.0,1120.8600000000001
2040.0,1152.46
2060.0,1184.06
2080.0,1215.66
2100.0,1247.26
2120.0,1278.8600000000001
2140.0,1310.46
2160.0,1413.984
2180.0,1729.5
2200.0,1935.5
2220.0,2050.0
2240.0,2086.9
2260.0,2086.6
2280.0,2091.1
2300.0,2099.2
2320.0,2102.1
2340.0,2109.6
2360.0,2104.6
2380.0,2102.5
2400.0,2102.9
2420.0,2106.0
2440.0,2103.8
2460.0,2108.0
2480.0,2114.1
2500.0,2114.9
2520.0,2114.0
2540.0,2117.3
2560.0,2114.5
2580.0,2103.7
2600.0,2095.4
2620.0,2082.0
2640.0,1966.0
2660.0,1482.4
2680.0,808.1565217391304
2700.0,634.4673913043478
2720.0,742.0760869565217
2740.0,849.6847826086956
2760.0,957.2934782608696
2780.0,1158.7717391304348
2800.0,1569.6
2820.0,1834.5
2840.0,1976.9
2860.0,2055.2
2880.0,2070.8
2900.0,2078.4
2920.0,2079.3
2940.0,2086.4
2960.0,2087.4
2980.0,2089.9
3000.0,2089.4
3020.0,2089.7
3040.0,2092.1
3060.0,2095.3
3080.0,2097.7
3100.0,2100.7
3120.0,2106.4
3140.0,2112.7
3160.0,2116.6
3180.0,2116.1
3200.0,2124.0
3220.0,2126.2
3240.0,2133.0
3260.0,2132.0
3280.0,2137.8
3300.0,2135.0
3320.0,2137.4
3340.0,2136.0
3360.0,2132.4
3380.0,2131.2
3400.0,2128.8
3420.0,2121.8
3440.0,2116.6
3460.0,2110.4
3480.0,2104.5
3500.0,2100.0
3520.0,2088.8
3540.0,2087.1
3560.0,2085.8
3580.0,2077.6
3600.0,2072.5
3620.0,2072.2
3640.0,1972.0
3660.0,1340.2636363636364
3680.0,1122.5909090909092
3700.0,1098.0454545454545
3720.0,1073.5
3740.0,1048.9545454545455
3760.0,1024.4090909090908
3780.0,1115.5363636363636
3800.0,1421.5
3820.0,1726.8
3840.0,1899.8
3860.0,2011.6
3880.0,2036.8
3900.0,2035.6
3920.0,2037.3
3940.0,2040.3
3960.0,2039.4
3980.0,2038.6
4000.0,2040.4
4020.0,2035.6
4040.0,2039.6
4060.0,2044.5
4080.0,2043.6
4100.0,2048.3
4120.0,2048.6
4140.0,2053.7
4160.0,2059.3
4180.0,2061.3
4200.0,2063.7
4220.0,2066.3
4240.0,2066.3
4260.0,2065.5
4280.0,2064.2
4300.0,2062.5
4320.0,2060.0
4340.0,2053.7
4360.0,2047.4
4380.0,2045.2
4400.0,2039.9
4420.0,2033.2
4440.0,2027.8
4460.0,2026.6
4480.0,2018.2
4500.0,2014.3
4520.0,2007.5
4540.0,2002.1
4560.0,2000.1
4580.0,1997.7
4600.0,1996.9
4620.0,1995.6
4640.0,1991.7
4660.0,1990.1
4680.0,1989.2
4700.0,1992.5
4720.0,1989.6
4740.0,1991.2
4760.0,1993.0
4780.0,1994.1
4800.0,1766.2
4820.0,980.8640625
4840.0,946.8984375
4860.0,967.6796875
4880.0,988.4609375
4900.0,1009.2421875
4920.0,1030.0234375
4940.0,1050.08125
4960.0,1240.0
4980.0,1557.9
5000.0,1772.9
5020.0,1876.4
5040.0,1988.5
5060.0,2010.1
5080.0,2019.4
5100.0,2026.5
5120.0,2027.1
5140.0,2032.1
5160.0,2042.4
5180.0,2047.7
5200.0,2052.2
5220.0,2056.7
5240.0,2058.7
5260.0,2060.5
5280.0,2063.8
5300.0,2067.4
5320.0,2066.8
5340.0,2069.8
5360.0,2077.2
5380.0,2059.8
5400.0,1741.0
5420.0,1119.1591549295774
5440.0,1073.323943661972
5460.0,1053.605633802817
5480.0,1033.887323943662
5500.0,1014.169014084507
