time_in_ms,pupilSize_clean
0.0,0.0
20.0,0.0
40.0,0.0
60.0,0.0
80.0,0.0
100.0,0.0
120.0,0.0
140.0,0.0
160.0,0.0
180.0,0.0
200.0,0.0
220.0,0.0
240.0,0.0
260.0,657.1333333333333
280.0,1675.6304250559285
300.0,1650.0167785234898
320.0,1622.030201342282
340.0,1594.0436241610737
360.0,1566.0570469798656
380.0,1538.0704697986578
400.0,1510.0838926174497
420.0,1482.0973154362416
440.0,1454.1107382550335
460.0,1426.1241610738255
480.0,1398.1375838926174
500.0,1370.1510067114093
520.0,1342.1644295302015
540.0,1314.1778523489934
560.0,1286.191275167785
580.0,1187.079865771812
600.0,1091.8
620.0,1433.0
640.0,1117.4
660.0,998.8
680.0,1001.1
700.0,1001.5
720.0,1006.6
740.0,1008.6
760.0,1017.8
780.0,1019.3
800.0,1019.9
820.0,1023.1
840.0,1026.3
860.0,1029.9
880.0,1030.7
900.0,1031.3
920.0,1034.6
940.0,1034.9
960.0,1040.8
980.0,1043.2
1000.0,1041.3
1020.0,1044.3
1040.0,1043.0
1060.0,1041.0
1080.0,1039.2
1100.0,1034.1
1120.0,1026.6
1140.0,1017.6
1160.0,1006.6
1180.0,992.7
1200.0,980.7
1220.0,1115.8
1240.0,1200.6455696202531
1260.0,1188.746835443038
1280.0,1176.8481012658228
1300.0,1164.9493670886077
1320.0,1153.0506329113923
1340.0,1141.1518987341772
1360.0,1129.253164556962
1380.0,1117.3544303797469
1400.0,1235.3
1420.0,1090.5
1440.0,882.4
1460.0,877.4
1480.0,870.6
1500.0,868.7
1520.0,865.4
1540.0,863.8
1560.0,867.8
1580.0,868.0
1600.0,873.1
1620.0,878.6
1640.0,881.8
1660.0,887.6
1680.0,893.5
1700.0,902.9
1720.0,906.5
1740.0,911.3
1760.0,912.1
1780.0,913.5
1800.0,913.9
1820.0,916.1
1840.0,914.2
1860.0,1128.0224299065421
1880.0,1279.9579439252336
1900.0,1272.2009345794393
1920.0,1264.443925233645
1940.0,1256.6869158878503
1960.0,1248.929906542056
1980.0,1241.1728971962616
2000.0,1233.4158878504672
2020.0,1225.6588785046729
2040.0,1217.9018691588785
2060.0,1210.1448598130842
2080.0,1201.6635514018692
2100.0,1303.7
2120.0,1099.8
2140.0,901.3
2160.0,902.3
2180.0,905.1
2200.0,909.6
2220.0,914.7
2240.0,919.1
2260.0,922.8
2280.0,926.1
2300.0,940.3
2320.0,952.5
2340.0,956.7
2360.0,962.5
2380.0,963.8
2400.0,968.4
2420.0,970.1
2440.0,971.8
2460.0,977.4
2480.0,979.2
2500.0,983.1
2520.0,993.4
2540.0,952.3
2560.0,911.8
2580.0,896.4
2600.0,883.1
2620.0,874.5
2640.0,870.2
2660.0,867.5
2680.0,864.4
2700.0,860.1
2720.0,862.9
2740.0,883.6875
2760.0,910.703125
2780.0,937.890625
2800.0,965.078125
2820.0,992.265625
2840.0,1019.453125
2860.0,1046.640625
2880.0,1073.828125
2900.0,1101.015625
2920.0,1135.8875
2940.0,1253.0
2960.0,921.1
2980.0,918.6
3000.0,920.5
3020.0,923.7
3040.0,927.3
3060.0,932.1
3080.0,935.9
3100.0,940.3
3120.0,946.0
3140.0,949.3
3160.0,954.8
3180.0,958.8
3200.0,959.4
3220.0,961.2
3240.0,958.3
3260.0,956.1
3280.0,952.3
3300.0,945.2
3320.0,939.0
3340.0,931.3
3360.0,921.4
3380.0,909.8
3400.0,902.8
3420.0,891.6
3440.0,881.2
3460.0,872.6
3480.0,862.8
3500.0,855.4
3520.0,849.0
3540.0,842.8
3560.0,838.0
3580.0,974.0117021276595
3600.0,1143.2606382978724
3620.0,1134.4308510638298
3640.0,1125.601063829787
3660.0,1116.7712765957447
3680.0,1107.941489361702
3700.0,1099.1117021276596
3720.0,1090.281914893617
3740.0,1081.4521276595744
3760.0,1072.622340425532
3780.0,1097.1648936170213
3800.0,1254.4
3820.0,1065.9
3840.0,881.3
3860.0,883.8
3880.0,886.1
3900.0,888.6
3920.0,893.5
3940.0,900.7
3960.0,905.9
3980.0,912.4
4000.0,919.9
4020.0,926.2
