time_in_ms,pupilSize
0.0,1.7832474268033207
20.0,1.7974144451459249
40.0,1.8292586407411042
60.0,1.875768786613487
80.0,1.926093986137454
100.0,1.9602321427895513
120.0,1.9499168949575163
140.0,1.862474106167627
160.0,1.6680299738201563
180.0,1.3496747659714057
200.0,0.9149219886971832
220.0,0.40516148195566426
240.0,-0.10204106584648558
260.0,-0.5046173454695503
280.0,-0.7059672648693844
300.0,-0.6513934671381568
320.0,-0.3502293862016767
340.0,0.12729700118253823
360.0,0.6786451594700377
380.0,1.2054812763357152
400.0,1.638100154006729
420.0,1.9430555997552381
440.0,2.1191005765183752
460.0,2.1873410593718714
480.0,2.179963838006205
500.0,2.1304886909143455
520.0,2.0671626753747727
540.0,2.009792349741951
560.0,1.969362505196709
580.0,1.9494409488432807
600.0,1.948400519934011
620.0,1.9617265567744955
640.0,1.9839700458423009
660.0,2.0101055337683373
680.0,2.0362614698054373
700.0,2.059942102981515
720.0,2.0799227345236524
740.0,2.0959464527070732
760.0,2.1083425360039616
780.0,2.117693802834683
800.0,2.1246064918923624
820.0,2.129577153859376
840.0,2.1328981109523575
860.0,2.134610485540104
880.0,2.13452447470469
900.0,2.1322843333385766
920.0,2.12745687246767
940.0,2.119666737572331
960.0,2.1087108030674897
980.0,2.094634967841732
1000.0,2.0777812180840414
1020.0,2.05878520040355
1040.0,2.0384943783426066
1060.0,2.017854586495124
1080.0,1.9977859737677903
1100.0,1.9791032319398811
1120.0,1.9624450071692845
1140.0,1.9482034656505693
1160.0,1.9365166272150314
1180.0,1.9273527585983643
1200.0,1.9206246639520619
1220.0,1.9162537576788088
1240.0,1.9141925437090415
1260.0,1.914400420733871
1280.0,1.91679580766725
1300.0,1.9212383839250278
1320.0,1.9275422893805634
1340.0,1.9354826578094082
1360.0,1.9447719892090802
1380.0,1.9550509165679384
1400.0,1.9659431893472872
1420.0,1.977125183635802
1440.0,1.9883736801692737
1460.0,1.9996124109565874
1480.0,2.0109096186496322
1500.0,2.02245467101981
1520.0,2.0345091552760843
1540.0,2.047315137673505
1560.0,2.060995467725349
1580.0,2.0754899719837483
1600.0,2.090574465842226
1620.0,2.105990473781925
1640.0,2.1215838057862104
1660.0,2.1373397551306845
1680.0,2.1533670745535005
1700.0,2.169863760391032
1720.0,2.1870183112187074
1740.0,2.204913043720304
1760.0,2.2234505997416436
1780.0,2.2423214570490235
1800.0,2.2610618609823745
1820.0,2.279187072540599
1840.0,2.2963243802226576
1860.0,2.3122928347114655
1880.0,2.3271177822193336
1900.0,2.3409890739057286
1920.0,2.354159910452126
1940.0,2.366847544774819
1960.0,2.379203411524837
1980.0,2.3913304229883936
2000.0,2.4032796047524254
2020.0,2.415038758782474
2040.0,2.426536198973695
2060.0,2.4376555567524054
2080.0,2.4482596235497263
2100.0,2.458211352473234
2120.0,2.4673837528637366
2140.0,2.4756619962037334
2160.0,2.482992481072348
2180.0,2.48948174940059
2200.0,2.4954565968861733
2220.0,2.5014253999341096
2240.0,2.507930783385105
2260.0,2.5153154822214048
2280.0,2.5235072973748625
2300.0,2.5319206468930084
2320.0,2.5394995739860056
2340.0,2.5449026322981902
2360.0,2.5467778483913093
2380.0,2.5440567898831095
2400.0,2.536306634111261
2420.0,2.524126613990611
2440.0,2.5094763685996875
2460.0,2.4958479973700927
2480.0,2.4881729766938783
2500.0,2.492324444070456
2520.0,2.514065851497963
2540.0,2.5572530225493275
2560.0,2.621247076391562
2580.0,2.6979473548871677
2600.0,2.769308179548088
2620.0,2.8064030003829354
2640.0,2.7711798397961673
2660.0,2.6219383561168224
2680.0,2.323012860466338
2700.0,1.8580162417713708
2720.0,1.244229300159552
2740.0,0.5432845998161927
2760.0,-0.13944957000975192
2780.0,-0.674870925345151
2800.0,-0.9484623446702494
2820.0,-0.9003911269846417
2840.0,-0.5467697365487405
2860.0,0.027094220432108605
2880.0,0.6975483909787535
2900.0,1.342012671391111
2920.0,1.8696948139725058
2940.0,2.2345014589804606
2960.0,2.431945363457519
2980.0,2.487088991248332
3000.0,2.4401713710773976
3020.0,2.33430951609386
3040.0,2.2071658501729265
3060.0,2.086652111520399
3080.0,1.9898464354125907
3100.0,1.924089949151175
3120.0,1.8893099178628179
3140.0,1.8807660883803423
3160.0,1.8915785531729554
3180.0,1.9146632357765172
3200.0,1.9439773318778206
3220.0,1.97507727786199
3240.0,2.00512895000919
3260.0,2.0326238286247063
3280.0,2.0569836835714352
3300.0,2.0781668274760183
3320.0,2.0963780778846863
3340.0,2.111877131433056
3360.0,2.124825782269343
3380.0,2.1352235085510616
3400.0,2.1429439431136728
3420.0,2.1478226571237737
3440.0,2.1497478635665344
3460.0,2.148713329281895
3480.0,2.1448400623797026
3500.0,2.1384090890389493
3520.0,2.1298664251314583
3540.0,2.1197807486403613
3560.0,2.108781926828922
3580.0,2.0974981374970505
3600.0,2.08650776443807
3620.0,2.0763022298517204
3640.0,2.067250109548284
3660.0,2.059576872712256
3680.0,2.0533796351592555
3700.0,2.04868381314825
3720.0,2.0455116745940733
3740.0,2.0439181172152128
3760.0,2.044001225300421
3780.0,2.0459354630797866
3800.0,2.049984080520763
3820.0,2.056463949991047
3840.0,2.0656890285117906
3860.0,2.0778772183702308
3880.0,2.09303609351892
3900.0,2.1109031312891258
3920.0,2.130942060408413
3940.0,2.1523834988536756
3960.0,2.174346083476321
3980.0,2.195975481828835
4000.0,2.216542563979316
4020.0,2.2355277577436934
4040.0,2.2526440529502634
4060.0,2.267774100871498
4080.0,2.2808834370733986
4100.0,2.29195800354334
4120.0,2.300992117474335
4140.0,2.3079720224597273
4160.0,2.312798376001369
4180.0,2.315228290508331
4200.0,2.3149387778557635
4220.0,2.3116619906502343
4240.0,2.3053413689116042
4260.0,2.2963023607151185
4280.0,2.2853441690454503
4300.0,2.273675290312855
4320.0,2.2627231405401442
4340.0,2.25389192929408
4360.0,2.248314870415821
4380.0,2.246664878029252
4400.0,2.24904185913385
4420.0,2.254983354015272
4440.0,2.2636486153395885
4460.0,2.274076302816953
4480.0,2.285388650992148
4500.0,2.296909458847882
4520.0,2.308202593915204
4540.0,2.319052353311848
4560.0,2.3294113608558806
4580.0,2.3393389054853957
4600.0,2.3489461575619046
4620.0,2.3583572143585307
4640.0,2.367688173987696
4660.0,2.377041320256993
4680.0,2.3865083017158546
4700.0,2.396174839048758
4720.0,2.4061198097038963
4740.0,2.416403371820964
4760.0,2.42704198251088
4780.0,2.4379725831615486
4800.0,2.4490135110617053
4820.0,2.4598351026629754
4840.0,2.469957182391348
4860.0,2.4787918071748987
4880.0,2.4857454774677095
4900.0,2.4903824543594326
4920.0,2.49261449462477
4940.0,2.4928178104990737
4960.0,2.4918112561671815
4980.0,2.4907286592797306
5000.0,2.4908098727509964
5020.0,2.4931507905096972
5040.0,2.498446968063886
5060.0,2.5068359502435404
5080.0,2.5179400338306355
5100.0,2.5310598953951633
5120.0,2.5453664984268993
5140.0,2.5600461550760993
5160.0,2.574460240085918
5180.0,2.588264623855294
5200.0,2.6013507542778824
5220.0,2.6136458190752365
5240.0,2.624933954214897
5260.0,2.6347645141505263
5280.0,2.642479108325554
5300.0,2.6473302109542263
5320.0,2.6486364203713753
5340.0,2.6459555648845803
5360.0,2.6392262380593183
5380.0,2.6288320527994675
5400.0,2.6155629318276943
5420.0,2.6005084685284
5440.0,2.5849344725475545
5460.0,2.5701593195275563
5480.0,2.557431012437918
5500.0,2.5478083628977033
5520.0,2.5421003889857756
5540.0,2.5408648018344593
5560.0,2.544357631133731
5580.0,2.5524648887638057
5600.0,2.5646581489858153
5620.0,2.5800124112868823
5640.0,2.5973407778594186
5660.0,2.615386578933864
5680.0,2.6330036362541973
5700.0,2.649315008935759
5720.0,2.6638025285270173
5740.0,2.6763143005781727
5760.0,2.6870200422861763
5780.0,2.696316352605367
5800.0,2.704679381118667
5820.0,2.7125375383323362
5840.0,2.7202518314271598
5860.0,2.7281673097747845
5880.0,2.736602654110518
5900.0,2.7457668778662736
5920.0,2.755671447739289
5940.0,2.766087185420767
5960.0,2.776603345725369
5980.0,2.7867616854808173
6000.0,2.7961583688048854
6020.0,2.8044197545076144
6040.0,2.811090688105475
6060.0,2.815567840647217
6080.0,2.817164232974284
6100.0,2.815229337723745
6120.0,2.8092712584833883
6140.0,2.799048066105198
6160.0,2.7845701513984578
6180.0,2.7659920168442014
6200.0,2.743416245151654
6220.0,2.7166830936856554
6240.0,2.6852590340126175
6260.0,2.648288309867605
6280.0,2.6048182634512913
6300.0,2.55425967263819
6320.0,2.4970668402683676
6340.0,2.435442710963015
6360.0,2.3737909288627894
6380.0,2.318646736338562
6400.0,2.277831993524719
6420.0,2.258652995326666
6440.0,2.265179122976898
6460.0,2.29490729147722
6480.0,2.3354306860775305
6500.0,2.3620899569929836
6520.0,2.3379082730076703
6540.0,2.217090772542262
6560.0,1.9530072998148529
6580.0,1.5106711735495402
6600.0,0.8821711327253735
6620.0,0.10119543147951729
6640.0,-0.7500913823587182
6660.0,-1.5510048689877194
6680.0,-2.172757950515
6700.0,-2.513306282108689
6720.0,-2.5190760005051622
6740.0,-2.1936134403379244
6760.0,-1.5965702230256273
6780.0,-0.8319843144856062
6800.0,-0.02369230751774187
6820.0,0.7152543129241307
6840.0,1.3064783594358806
6860.0,1.7155824483084032
6880.0,1.94733556612397
6900.0,2.033244824254879
6920.0,2.017600481154944
6940.0,1.9457476198894126
6960.0,1.8561419787286997
6980.0,1.7762008679940882
7000.0,1.721352832014438
7020.0,1.6965251880485874
7040.0,1.6990259257899225
7060.0,1.72176751633212
7080.0,1.756143807787214
7100.0,1.794154235395518
7120.0,1.8296130530345671
7140.0,1.8585705144389075
7160.0,1.879186915049307
7180.0,1.8913116558203917
7200.0,1.8959698422328197
7220.0,1.8948591153948533
7240.0,1.8899048550287971
7260.0,1.8829067836591276
7280.0,1.875327290327837
7300.0,1.8681956613162158
7320.0,1.8620631947534492
7340.0,1.8570173916810833
7360.0,1.8527724149954123
7380.0,1.8488340472062093
7400.0,1.8446862952360323
7420.0,1.8399463441867574
7440.0,1.8344266581619793
7460.0,1.8281041830515143
7480.0,1.821055768351059
7500.0,1.8133853766212527
7520.0,1.8051577570537771
7540.0,1.7964259403291853
7560.0,1.7873673791000129
7580.0,1.7783590073013584
7600.0,1.769936420164253
7620.0,1.762707701551198
7640.0,1.7572495042696763
7660.0,1.754039381116299
7680.0,1.7534552631399996
7700.0,1.7557693948751167
7720.0,1.7611065585590846
7740.0,1.7693653477222495
7760.0,1.7801742069137805
7780.0,1.7929587142225984
7800.0,1.807086188582206
7820.0,1.8219682450701626
7840.0,1.837111086025526
7860.0,1.8522004922451127
7880.0,1.8671670391691035
7900.0,1.88217074556234
7920.0,1.8975227843607458
7940.0,1.9135727148159996
7960.0,1.9305548060063757
7980.0,1.948442718999899
8000.0,1.9668890982692657
8020.0,1.9853086618232438
8040.0,2.003033650107412
8060.0,2.0194386766811743
8080.0,2.0340289803595826
8100.0,2.0465106321429056
8120.0,2.0568335775723674
8140.0,2.0652279182678033
8160.0,2.0722295284767327
8180.0,2.0786548546230956
8200.0,2.085493080035555
8220.0,2.093702220746418
8240.0,2.103993519037759
8260.0,2.116712502587653
8280.0,2.1318462117665735
8300.0,2.149094941258099
8320.0,2.1679913075521764
8340.0,2.1880050846486077
8360.0,2.20859616502523
8380.0,2.2292439409878586
8400.0,2.249484678252835
8420.0,2.268940376771047
8440.0,2.2873167706362243
8460.0,2.3044269740668533
8480.0,2.320221686006834
8500.0,2.3347742927425696
8520.0,2.3481981098257005
8540.0,2.3605560196878512
8560.0,2.3717921371414343
8580.0,2.381694231894695
8600.0,2.3899167860853074
8620.0,2.396032801450452
8640.0,2.399592894160444
8660.0,2.4002139802304705
8680.0,2.397674588685964
8700.0,2.3919632498899084
8720.0,2.3832841762270354
8740.0,2.3720352839154493
8760.0,2.3587596027873508
8780.0,2.3440674021340198
8800.0,2.3285522434367794
8820.0,2.3127341220784343
8840.0,2.2970285498720493
8860.0,2.2817604726547285
8880.0,2.2672408112087354
8900.0,2.253850543976409
8920.0,2.2420477887914525
8940.0,2.2322666215095808
8960.0,2.2247882169657953
8980.0,2.219652107161266
9000.0,2.216629907622388
9020.0,2.215321070083312
9040.0,2.215312863394623
9060.0,2.2163006297963928
9080.0,2.218121979203891
9100.0,2.2207016152218713
9120.0,2.223956854171537
9140.0,2.2277328706238686
9160.0,2.2318336365511713
9180.0,2.2361102888272963
9200.0,2.240498699184987
9220.0,2.2449806936740586
9240.0,2.249517649613141
9260.0,2.2540051343772203
9280.0,2.2583071772118752
9300.0,2.2623358857473086
9320.0,2.266059248926399
9340.0,2.269426864899249
9360.0,2.272331159824314
9380.0,2.2746477720916456
9400.0,2.2762844666236433
9420.0,2.2772063989831404
9440.0,2.2774610164744846
9460.0,2.2771759709495067
9480.0,2.276513344056889
9500.0,2.275607491077266
9520.0,2.27453145699014
9540.0,2.2733057922934825
9560.0,2.2719502540140795
9580.0,2.2705331370929884
9600.0,2.269162393480695
9620.0,2.2679277334479147
9640.0,2.266815181176294
9660.0,2.2656495768449307
9680.0,2.2641271383402013
9700.0,2.2618973436881573
9720.0,2.258669095902344
9740.0,2.25432231361489
9760.0,2.248953460043384
9780.0,2.2428276237333398
9800.0,2.236272339322573
9820.0,2.2295251660816007
9840.0,2.222573091530476
9860.0,2.2150986887743227
9880.0,2.2065266452492134
9900.0,2.196139415327789
9920.0,2.1833050117580353
9940.0,2.1678139596229546
9960.0,2.150279366880892
9980.0,2.132519161740628
10000.0,2.117863687125172
