time_in_ms,pupilSize
0.0,2.567120090144073
20.0,2.566188195035827
40.0,2.5646880356931496
60.0,2.5621964077325736
80.0,2.558184327596674
100.0,2.5521279405885458
120.0,2.5436899657733143
140.0,2.5329469070950204
160.0,2.5206050199673102
180.0,2.5081112644201173
200.0,2.4975359815186753
220.0,2.4911435078302024
240.0,2.490687602490859
260.0,2.496696537629082
280.0,2.5083325427954875
300.0,2.5238896673076043
320.0,2.541167560730342
340.0,2.5575390087220202
360.0,2.5702208813085985
380.0,2.576919218100135
400.0,2.576597750568856
420.0,2.5699411395844853
440.0,2.559343586402716
460.0,2.5484612550528896
480.0,2.541265418099563
500.0,2.5406984272670785
520.0,2.5475386218835934
540.0,2.5600287600252516
560.0,2.574490019378263
580.0,2.586762043197255
600.0,2.5937734425800256
620.0,2.5942316344771266
640.0,2.588305300378447
660.0,2.577082244235585
680.0,2.5620936649780006
700.0,2.544911071047085
720.0,2.5268704287227846
740.0,2.5089361718730614
760.0,2.491679647845819
780.0,2.475331171896089
800.0,2.4598649727475026
820.0,2.445085857591702
840.0,2.4307000352970896
860.0,2.4163660851589706
880.0,2.4017327458237587
900.0,2.386476352536195
920.0,2.370351548005748
940.0,2.353264172717342
960.0,2.3353655040674086
980.0,2.317153614835436
1000.0,2.2995530879604944
1020.0,2.2839326473047503
1040.0,2.2720169528778236
1060.0,2.265660495778807
1080.0,2.266484951554708
1100.0,2.2754416850185435
1120.0,2.292446703217634
1140.0,2.3162838549724363
1160.0,2.34483866358296
1180.0,2.375554099316281
1200.0,2.4059604116028543
1220.0,2.434185106038216
1240.0,2.4593631588164317
1260.0,2.481756587667608
1280.0,2.502422154996256
1300.0,2.522691353686654
1320.0,2.543726762175003
1340.0,2.566192250700572
1360.0,2.5900855271304257
1380.0,2.6147982557445837
1400.0,2.63937753367598
1420.0,2.662871364608063
1440.0,2.6846101530691824
1460.0,2.704187729592298
1480.0,2.7212028062492237
1500.0,2.7352094037241006
1520.0,2.7458407860621494
1540.0,2.752826973645637
1560.0,2.755970294880069
1580.0,2.75514726402087
1600.0,2.750355812663443
1620.0,2.7418238387684015
1640.0,2.7301918296208085
1660.0,2.7166923660250935
1680.0,2.7032006449922736
1700.0,2.691894189344815
1720.0,2.684471675255463
1740.0,2.6814966832205585
1760.0,2.6822768915691237
1780.0,2.685283694876469
1800.0,2.6889710554505855
1820.0,2.6924628075268835
1840.0,2.695645007944256
1860.0,2.6988227770956055
1880.0,2.70237907039238
1900.0,2.706591102899405
1920.0,2.711570108954555
1940.0,2.717275461782688
1960.0,2.723563887859003
1980.0,2.7302462770792553
2000.0,2.7371358985745826
2020.0,2.7440810585105853
2040.0,2.750981606141995
2060.0,2.757792183053634
2080.0,2.764516217758155
2100.0,2.771194171612898
2120.0,2.777888289070286
2140.0,2.784664859623883
2160.0,2.791574343950614
2180.0,2.798629994133489
2200.0,2.805786864043551
2220.0,2.8129250993187083
2240.0,2.8198435178944212
2260.0,2.8262708197598445
2280.0,2.8319011313570726
2300.0,2.8364567548825126
2320.0,2.8397729229471014
2340.0,2.8418866070883535
2360.0,2.843094538262855
2380.0,2.8439264236029587
2400.0,2.844966939075926
2420.0,2.8465510699952556
2440.0,2.848602301908712
2460.0,2.8507395321516755
2480.0,2.852473584706753
2500.0,2.853350099481027
2520.0,2.853005145697042
2540.0,2.851196196573133
2560.0,2.847855359273578
2580.0,2.843074541905315
2600.0,2.8370683375242645
2620.0,2.8301738110841757
2640.0,2.8228128287966032
2660.0,2.815387749081728
2680.0,2.8082077039583875
2700.0,2.801478254387976
2720.0,2.79532184055088
2740.0,2.7897861949546168
2760.0,2.7848414096993466
2780.0,2.7803943026783604
2800.0,2.776318338437916
2820.0,2.7724841977757966
2840.0,2.768781877856656
2860.0,2.7651311711257613
2880.0,2.7614813545394226
2900.0,2.7578031706175974
2920.0,2.754077135650151
2940.0,2.75028231261799
2960.0,2.74638926858307
2980.0,2.7423601581492036
3000.0,2.738157729746154
3020.0,2.733763431919675
3040.0,2.7292026031490852
3060.0,2.7245720077209037
3080.0,2.7200620626241783
3100.0,2.7159637043430953
3120.0,2.71264910110761
3140.0,2.7105177747313216
3160.0,2.709906684170695
3180.0,2.710978855485245
3200.0,2.7136693584434393
3220.0,2.7177888274079622
3240.0,2.7231115822322196
3260.0,2.7293610733023095
3280.0,2.7362107147248844
3300.0,2.743366078943103
3320.0,2.7506687493206234
3340.0,2.7581069200837263
3360.0,2.765745273853533
3380.0,2.7736291765762444
3400.0,2.7816600225338513
3420.0,2.789534141516399
3440.0,2.7967775731673963
3460.0,2.8028556115413834
3480.0,2.8073062645100513
3500.0,2.809840491754947
3520.0,2.810392942082773
3540.0,2.809118897953999
3560.0,2.806342861224289
3580.0,2.8024744307380485
3600.0,2.797922143585237
3620.0,2.793030309277268
3640.0,2.7880476145148356
3660.0,2.783124981076722
3680.0,2.778334286270636
3700.0,2.7736976884847815
3720.0,2.7692179464059596
3740.0,2.7649020466530976
3760.0,2.760772862333052
3780.0,2.7568661138552732
3800.0,2.7532126126169736
3820.0,2.749808834316005
3840.0,2.7465824390088405
3860.0,2.7433633027797653
3880.0,2.7398743762898183
3900.0,2.735759150425917
3920.0,2.730662190890904
3940.0,2.724374016699116
3960.0,2.7170219316462934
3980.0,2.70917716952533
4000.0,2.7017461905914626
4020.0,2.6956979505922836
4040.0,2.691777933871238
4060.0,2.6903556255248526
4080.0,2.6914056404980555
4100.0,2.694579671443859
4120.0,2.6993137154795526
4140.0,2.70491489407071
4160.0,2.710683453083039
4180.0,2.71605517572513
4200.0,2.72073295985346
4220.0,2.724754932033847
4240.0,2.7284139559597653
4260.0,2.7321208179809613
4280.0,2.7362596602720277
4300.0,2.7410314771944884
4320.0,2.7463952775592997
4340.0,2.7521194725502305
4360.0,2.7578665060738246
4380.0,2.7632472898155562
4400.0,2.767897095797526
4420.0,2.771585034127488
4440.0,2.7742466267576966
4460.0,2.77591240237921
4480.0,2.7766407262821984
4500.0,2.7765010695651937
4520.0,2.7755412278147014
4540.0,2.7736744091375565
4560.0,2.770551743901541
4580.0,2.7655341432827636
4600.0,2.757783354014035
4620.0,2.7464595875412074
4640.0,2.731028897202056
4660.0,2.711692272873009
4680.0,2.689860767370197
4700.0,2.6685624091162063
4720.0,2.6526411535450296
4740.0,2.648435270554573
4760.0,2.6627155707547474
4780.0,2.7008777054015156
4800.0,2.7644951755380474
4820.0,2.848491889152624
4840.0,2.9384733537281513
4860.0,3.009101738781833
4880.0,3.0247117301639155
4900.0,2.943279168009039
4920.0,2.7240728085208876
4940.0,2.338753492572774
4960.0,1.784703612660319
4980.0,1.0971152646867168
5000.0,0.3536029546840156
5020.0,-0.3362427836888003
5040.0,-0.8584746200374905
5060.0,-1.1262880510031066
5080.0,-1.0991355737770634
5100.0,-0.7881815100897108
5120.0,-0.2519042065408422
5140.0,0.41761455285582594
5160.0,1.117092641500841
5180.0,1.7559892006406037
5200.0,2.27306003442293
5220.0,2.641864048472849
5240.0,2.866526334269206
5260.0,2.971899472438884
5280.0,2.992556934983024
5300.0,2.96357412791088
5320.0,2.914381326034202
5340.0,2.865781855318247
5360.0,2.829580151526452
5380.0,2.809973222874083
5400.0,2.8058107267047974
5420.0,2.8129840961696764
5440.0,2.8265477512265464
5460.0,2.842309886077544
5480.0,2.8576874967851715
5500.0,2.8718736084882734
5520.0,2.885419488692531
5540.0,2.8993883679840793
5560.0,2.9143408971185782
5580.0,2.929631578403879
5600.0,2.943546110413273
5620.0,2.9542178303762294
5640.0,2.960488450175041
5660.0,2.962090355846313
5680.0,2.9595205341331834
5700.0,2.953892996415237
5720.0,2.9466748058238266
5740.0,2.93930947309429
5760.0,2.9328360749453455
5780.0,2.9276689250346255
5800.0,2.9236943913903577
5820.0,2.9204892453823783
5840.0,2.9175162696078134
5860.0,2.914305380419441
5880.0,2.910603706164617
5900.0,2.9064305214447157
5920.0,2.9020503154544324
5940.0,2.897902601819055
5960.0,2.894506722936761
5980.0,2.892374879356782
6000.0,2.891927252157203
6020.0,2.8934046984969295
6040.0,2.896842086151467
6060.0,2.902138168007907
6080.0,2.909128524749628
6100.0,2.917587553879452
6120.0,2.927206191715744
6140.0,2.9376039720472047
6160.0,2.9483897067911835
6180.0,2.959267052648773
6200.0,2.970140502738358
6220.0,2.981145755026834
6240.0,2.992595224545305
6260.0,3.0049017740011545
6280.0,3.018491156581207
6300.0,3.0337524940243954
6320.0,3.051057147249974
6340.0,3.070749653343937
6360.0,3.0930143824342062
6380.0,3.1175884660773394
6400.0,3.143434669248733
6420.0,3.168557770832897
6440.0,3.1901013985504445
6460.0,3.2048292325129975
6480.0,3.210011298378576
6500.0,3.2043922667618245
6520.0,3.1887526225926406
6540.0,3.165786066246114
6560.0,3.1393991048832075
6580.0,3.1138457868502516
6600.0,3.0928426231286745
6620.0,3.078712993010353
6640.0,3.0720211514647238
6660.0,3.0719536679354387
6680.0,3.0767723814095165
6700.0,3.0841023046187823
6720.0,3.0913344660833184
6740.0,3.096134921238223
6760.0,3.096938934933955
6780.0,3.0932995188557184
6800.0,3.0859495017640435
6820.0,3.076516934420739
6840.0,3.067057834772977
6860.0,3.0595610446543238
6880.0,3.0555186324158
6900.0,3.0555804380288136
6920.0,3.059226758552089
6940.0,3.064503002321361
6960.0,3.067871755385591
6980.0,3.0643122903836466
7000.0,3.0478165028133772
7020.0,3.0123276546731095
7040.0,2.953112029771366
7060.0,2.868363574136953
7080.0,2.760528691193992
7100.0,2.6365121505270794
7120.0,2.5060319801126494
7140.0,2.37855619149733
7160.0,2.2607916640130044
7180.0,2.1558571966534332
7200.0,2.063718140605304
7220.0,1.9822122822790975
7240.0,1.908175283472539
7260.0,1.83837185713211
7280.0,1.7701064258094243
7300.0,1.7015072910659537
7320.0,1.631548887820017
7340.0,1.5599048900809325
7360.0,1.4867230047417197
7380.0,1.412393206146014
7400.0,1.3373558932670158
7420.0,1.2619726183286797
7440.0,1.186463714024778
7460.0,1.1109054054588
7480.0,1.0352728329437233
7500.0,0.9595127962474792
7520.0,0.8836288211144083
7540.0,0.8077598346572655
7560.0,0.7322319103519024
7580.0,0.657561095399954
7600.0,0.5843863387462253
7620.0,0.5133178181284925
7640.0,0.44470030030625435
7660.0,0.3783151986299451
7680.0,0.3130779053731239
7700.0,0.24682423883254673
7720.0,0.1763123451051498
7740.0,0.09758051739156828
7760.0,0.006780596086217462
7780.0,-0.09846505076733988
7800.0,-0.2172671724401122
7820.0,-0.34350688834204385
7840.0,-0.464199348866654
7860.0,-0.5588740509186124
7880.0,-0.6007540459014349
7900.0,-0.5603961298341572
7920.0,-0.41200831627699924
7940.0,-0.14179768359338946
7960.0,0.24361110341404044
7980.0,0.7123394087375288
8000.0,1.2111787238644003
8020.0,1.680615700738655
8040.0,2.0728926525580977
8060.0,2.362420743042565
8080.0,2.5463875784762924
8100.0,2.639061230127244
8120.0,2.6637895431979453
8140.0,2.645596737695306
8160.0,2.6059675160047924
8180.0,2.5602761008016426
8200.0,2.517515088715121
8220.0,2.4814364914357925
8240.0,2.452166953553961
8260.0,2.427807398156178
8280.0,2.40579068079287
8300.0,2.383824513729968
8320.0,2.3603441546847956
8340.0,2.3345653521085263
8360.0,2.30631080990999
8380.0,2.2758119261668277
8400.0,2.2435839884989277
8420.0,2.2103984025484635
8440.0,2.1772840540268064
8460.0,2.1454763711129843
8480.0,2.1163383644457903
8500.0,2.0912557440276283
8520.0,2.0714197770925953
8540.0,2.0575818984489023
8560.0,2.0499609958116203
8580.0,2.0483478331254945
8600.0,2.052244609828497
8620.0,2.0609077459967313
8640.0,2.0733714409391975
8660.0,2.0885616495290686
8680.0,2.1054483769652657
8700.0,2.123168346054396
8720.0,2.141090623052289
8740.0,2.158825858520689
8760.0,2.176194204848677
8780.0,2.1931712280981532
8800.0,2.209828970652594
8820.0,2.2262840352551696
8840.0,2.24265863957217
8860.0,2.259055619515772
8880.0,2.2755451115358927
8900.0,2.2921592665846755
8920.0,2.308891576346899
8940.0,2.3256987306345134
8960.0,2.3425047792992335
8980.0,2.3592091289816066
9000.0,2.375700979888829
9020.0,2.3918826894104614
9040.0,2.4077028662484787
9060.0,2.4231966225421675
9080.0,2.438525594273183
9100.0,2.4540048577454847
9120.0,2.470099117407734
9140.0,2.48736850638685
9160.0,2.5063474264995564
9180.0,2.5273557170715986
9200.0,2.5503086839754063
9220.0,2.5746354676647014
9240.0,2.5992792584951143
9260.0,2.6228308746499667
9280.0,2.6437787858427217
9300.0,2.6607264882918344
9320.0,2.6726308793243296
9340.0,2.6790096646846453
9360.0,2.6800192148031208
9380.0,2.676370936305277
9400.0,2.6691794220766547
9420.0,2.6597499271257723
9440.0,2.649336819758024
9460.0,2.638978612740893
9480.0,2.629427408063393
9500.0,2.6211700081970073
9520.0,2.614490029004455
9540.0,2.6095452070247926
9560.0,2.60641344010614
9580.0,2.6050436452710812
9600.0,2.6052170899966884
9620.0,2.606592417659245
9640.0,2.60878320881164
9660.0,2.6114283295337297
9680.0,2.614238760399881
9700.0,2.6170179660260433
9720.0,2.619660495565109
9740.0,2.6221365518944055
9760.0,2.6244701359832248
9780.0,2.62671647623499
9800.0,2.628941985530751
9820.0,2.6312078167730553
9840.0,2.6335567253494374
9860.0,2.6360025893463805
9880.0,2.638522514165586
9900.0,2.6410526713419764
9920.0,2.643490436290889
9940.0,2.645706418142743
9960.0,2.6475699817689797
9980.0,2.6489902617543613
10000.0,2.6499710834829577
10020.0,2.6506726808502665
10040.0,2.65146633211925
10060.0,2.6529615813335066
10080.0,2.655982068335375
10100.0,2.661468450702428
10120.0,2.6702991024905494
10140.0,2.6830443767270022
10160.0,2.699709776021087
10180.0,2.7195756774696163
10200.0,2.7412766351424183
10220.0,2.763150808031679
10240.0,2.7836847522551422
10260.0,2.8018237434557705
10280.0,2.8170635522815126
10300.0,2.829366782088383
10320.0,2.8389721968697548
10340.0,2.8462456102195417
10360.0,2.8515459911620886
10380.0,2.855139314146034
10400.0,2.857193875408969
10420.0,2.85785122564977
10440.0,2.8573185709856905
10460.0,2.8559083821426987
10480.0,2.8539546632646546
10500.0,2.8517026249707995
10520.0,2.8492516352188937
10540.0,2.846546266891845
