time_in_ms,pupilSize
0.0,
20.0,
40.0,
60.0,
80.0,
100.0,
120.0,
140.0,
160.0,
180.0,
200.0,
220.0,
240.0,
260.0,
280.0,
300.0,
320.0,
340.0,
360.0,
380.0,
400.0,
420.0,5.558447997007692
440.0,5.657015203164524
460.0,5.621966853043744
480.0,5.4711339335135065
500.0,5.255889488356151
520.0,5.038771925628732
540.0,4.870522885480858
560.0,4.7745598731385765
580.0,4.742508280130124
600.0,4.741992250139126
620.0,4.734011746067407
640.0,4.68998478178554
660.0,4.599009067616054
680.0,4.465724863683688
700.0,4.3031834251089025
720.0,4.124863523763507
740.0,3.9393661352557365
760.0,3.749540872558823
780.0,3.5549707356242326
800.0,3.3553670015860404
820.0,3.1527237798950924
840.0,2.951780164510111
860.0,2.759039362222026
880.0,2.581377915171757
900.0,2.4247167388730064
920.0,2.2929532659170504
940.0,2.187706737068215
960.0,2.1087690044712413
980.0,2.0547195137653858
1000.0,2.0233473342633497
1020.0,2.0118088512763017
1040.0,2.0166463520075153
1060.0,2.033944533445977
1080.0,2.0597389368123267
1100.0,2.0904770006298805
1120.0,2.1233461829012574
1140.0,2.156407266032536
1160.0,2.1885536526015215
1180.0,2.2193554480134883
1200.0,2.248853637081803
1220.0,2.27735766877475
1240.0,2.305279988131306
1260.0,2.3330211123872706
1280.0,2.3609032245255435
1300.0,2.3891408209775244
1320.0,2.41783370682552
1340.0,2.4469694686242427
1360.0,2.476427825054325
1380.0,2.5059861466075213
1400.0,2.5353321438275627
1420.0,2.564094513052723
1440.0,2.591903576448752
1460.0,2.618490285531662
1480.0,2.6438225442640313
1500.0,2.6682628320237596
1520.0,2.692712344895471
1540.0,2.7186882375191193
1560.0,2.7482683511766766
1580.0,2.7838404797861522
1600.0,2.8276201563070478
1620.0,2.8809603917742113
1640.0,2.943572828985343
1660.0,3.012908782079249
1680.0,3.0840957952550294
1700.0,3.1509222964860393
1720.0,3.208057245976568
1740.0,3.25305240323381
1760.0,3.2863346925153905
1780.0,3.3101804117951183
1800.0,3.327645039754413
1820.0,3.3417234855729183
1840.0,3.3548291055592876
1860.0,3.368576568898523
1880.0,3.383796618586865
1900.0,3.4006918078603388
1920.0,3.4190494506130977
1940.0,3.438449227789876
1960.0,3.4584282341290296
1980.0,3.4785890066333285
2000.0,3.498652722614403
2020.0,3.5184693709885684
2040.0,3.538000118205713
2060.0,3.5572860490963123
2080.0,3.576413928653366
2100.0,3.5954853421907025
2120.0,3.6145918061958144
2140.0,3.633795951609449
2160.0,3.6531179287842463
2180.0,3.672526631248209
2200.0,3.6919367387095927
2220.0,3.7112142724801016
2240.0,3.730194535089107
2260.0,3.7487161300013985
2280.0,3.7666724921868426
2300.0,3.7840775755975105
2320.0,3.8011351641080493
2340.0,3.818292640916979
2360.0,3.83625192780232
2380.0,3.8559056904867144
2400.0,3.878169556709079
2420.0,3.903694812813664
2440.0,3.932473487018847
2460.0,3.963388775705762
2480.0,3.993813716912327
2500.0,4.019408998132703
2520.0,4.034299101861844
2540.0,4.031791077557506
2560.0,4.005715984492687
2580.0,3.952296889060417
2600.0,3.8721685592330446
2620.0,3.771802865414655
2640.0,3.663189592717722
2660.0,3.5609559887079225
2680.0,3.4782437301012377
2700.0,3.4232931209059214
2720.0,3.3976877532559495
2740.0,3.3964742215598878
2760.0,3.409720633826716
2780.0,3.424829603510163
2800.0,3.429104383542431
2820.0,3.4121392280088174
2840.0,3.3675032669459464
2860.0,3.293454495508583
2880.0,3.1927682679466107
2900.0,3.0718533860572146
2920.0,2.9393985079701097
2940.0,2.8047872469759274
2960.0,2.676541557520863
2980.0,2.561139360483443
3000.0,2.4623871379715343
3020.0,2.38132021574823
3040.0,2.316551961849882
3060.0,2.2649717917710337
3080.0,2.2226590565117017
3100.0,2.1858413843963658
3120.0,2.1518364983955416
3140.0,2.119903054046267
3160.0,2.091793979338891
3180.0,2.071775230064106
3200.0,2.065611718129776
3220.0,2.0780623813044086
3240.0,2.110920539786407
3260.0,2.162842127416852
3280.0,2.230243104903134
3300.0,2.3085144445171375
3320.0,2.393097058924878
3340.0,2.4802047944714
3360.0,2.5671593172939615
3380.0,2.652405772256052
3400.0,2.735323389898719
3420.0,2.815947338573434
3440.0,2.8946943675133165
3460.0,2.9721498781065248
3480.0,3.0489385987984194
3500.0,3.12567143404033
3520.0,3.2029403731409976
3540.0,3.2813225265255324
3560.0,3.3613533778187126
3580.0,3.443437932324865
3600.0,3.527686240067175
3620.0,3.613685849205634
3640.0,3.7002556885842934
3660.0,3.785258667890705
3680.0,3.8655754105098588
